Text ID	Context before	Query_item	Context after	Author	Decade	Genre	Source	Subgenre	Title	Year
2016489	Kong ( as he did for Gollum In Jackson 's	Lord of the Rings	movies ) , which were then translated into a computer-graphics	NA	2000	Magazine	Entertainment Weekly	MAG_Entertain	LEXIKONG	2005
2016489	and military-scene artist JHTI Oietz. fts gunners , look for	Lord of the Rings	associate producer flick Porras , director Frank Darabont CTTie Shawshank	NA	2000	Magazine	Entertainment Weekly	MAG_Entertain	LEXIKONG	2005
2017762	he becomes like a creature , a spider-like Gollum from	Lord of the Rings	. JG I break up more during scenes with him	NA	2000	Magazine	Entertainment Weekly	MAG_Entertain	SOPRANOS FAMILY THEATER	2006
2024633	Tolkien 's Frodo Baggins , the hobbit hero of The	Lord of the Rings	. Like Frodo , . And , improbably , he	NA	2000	Magazine	America	MAG_Religion	The Real Story of the Council of Nicea	2006
2024633	and ransacking houses , much like Black Riders from The	Lord of the Rings	. Year after year , Athanasius eluded them . His	NA	2000	Magazine	America	MAG_Religion	The Real Story of the Council of Nicea	2006
2041152	was Miranda Otto ( ring a bell ? Check your	Lord of the Rings	DVD for Eowyn ) who 's getting $80,000 an episode	NA	2000	Magazine	Entertainment Weekly	MAG_Entertain	DEAL OR NO DEAL	2007
2041471	to hit the home run of a Pirates or a	Lord of the Rings	, but they live on the bloop doubles of Talladega	NA	2000	Magazine	TIME	MAG_News_Opin	Comedians Little Secret.	2007
2041938	there were many , including a white one featured in	Lord of the Rings	. WINNER , PEOPLE EZRA MILLSTEIN , AGE 34 WASHINGTON	NA	2000	Magazine	Smithsonian	MAG_News_Opin	PRIZE PICTURES	2007
2042585	Philip Pullman . A trailer for the movie evokes The	Lord of the Rings	, and comparisons have been made to The Chronicles of	NA	2000	Magazine	Atlantic Monthly	MAG_News_Opin	How Hollywood Saved God	2007
2042585	the other movies were based . He once dismissed the	Lord of the Rings	trilogy as an " infantile work " primarily concerned with	NA	2000	Magazine	Atlantic Monthly	MAG_News_Opin	How Hollywood Saved God	2007
2042585	2002 , it was flush with the success of The	Lord of the Rings	, and perhaps its leadership imagined making something less anodyne	NA	2000	Magazine	Atlantic Monthly	MAG_News_Opin	How Hollywood Saved God	2007
2042720	prototype phase and a new Halo interactive series created by	Lord of the Rings	director Peter Jackson , a fan . " He does	NA	2000	Magazine	Rolling Stone	MAG_Entertain	Inside Halos Secret Lab	2007
2043279	Opens Dec. 7 And it came to pass that The	Lord of the Rings	begat sequels . And the sequels begat The Chronicles of	NA	2000	Magazine	TIME	MAG_News_Opin	Holiday Movie Roundup	2007
2043319	readers ; they were living it . J.R.R. Tolkien 's	Lord of the Rings	and C.S. Lewis ' Chronicles of Narnia were both forged	NA	2000	Magazine	Entertainment Weekly	MAG_Entertain	J.K. Rowling	2007
2043382	directed New Line 's previous fantasy trilogy , " The	Lord of the Rings	, " to 17 Academy Awards and more than $3	NA	2000	Magazine	Newsweek	MAG_News_Opin	A Director Confronts Some Dark Material; Daunted by filming The Golden Compass_ part one of Philip Pullmans fantasy trilogy_ Chris Weitz quit. Good thing he came back.	2007
2043382	, by an audience expecting nothing less than another "	Lord of the Rings	. " He saw an outcome in which he 'd	NA	2000	Magazine	Newsweek	MAG_News_Opin	A Director Confronts Some Dark Material; Daunted by filming The Golden Compass_ part one of Philip Pullmans fantasy trilogy_ Chris Weitz quit. Good thing he came back.	2007
2043382	connection between " The Golden Compass " and " The	Lord of the Rings	" in conversation , they 're quietly planting seeds all	NA	2000	Magazine	Newsweek	MAG_News_Opin	A Director Confronts Some Dark Material; Daunted by filming The Golden Compass_ part one of Philip Pullmans fantasy trilogy_ Chris Weitz quit. Good thing he came back.	2007
2043382	and Daniel Craig , the iconic ring from " The	Lord of the Rings	" morphs into the new film 's mystical , truth-telling	NA	2000	Magazine	Newsweek	MAG_News_Opin	A Director Confronts Some Dark Material; Daunted by filming The Golden Compass_ part one of Philip Pullmans fantasy trilogy_ Chris Weitz quit. Good thing he came back.	2007
2043382	spring . " That 's probably a function of "	Lord of the Rings	" being such a watershed experience for everybody here ,	NA	2000	Magazine	Newsweek	MAG_News_Opin	A Director Confronts Some Dark Material; Daunted by filming The Golden Compass_ part one of Philip Pullmans fantasy trilogy_ Chris Weitz quit. Good thing he came back.	2007
2043382	is a success . If a boost from " The	Lord of the Rings	" helps that happen , then maybe a little compromise	NA	2000	Magazine	Newsweek	MAG_News_Opin	A Director Confronts Some Dark Material; Daunted by filming The Golden Compass_ part one of Philip Pullmans fantasy trilogy_ Chris Weitz quit. Good thing he came back.	2007
4022714	Movie marathons ( a selection of Hitchcock films , The	Lord of the Rings	series , or classic Audrey Hepburn flicks ) . 5	NA	2000	Magazine	Redbook	MAG_Women_Men	Eat_ play_ love	2008
4024064	Wayne , of course Kosuke Fukudome ( right ) Cat	Lord of the Rings	Listen to gangsta rap on my iPod LISA LESLIE Sparks	NA	2000	Magazine	Sports Illustrated	MAG_Sports	Grandpa was a Soviet	2008
4024841	, so thrillingly , in the moment . 2 The	Lord of the Rings	trilogy 2001 03 Peter Jackson did the impossible . He	NA	2000	Magazine	Entertainment Weekly	MAG_Entertain	Movies	2008
4024841	Most Oscar Nominations 14 Titanic ( 1997 ) 13 The	Lord of the Rings	: The Fellowship of the Ring ( 2001 ) *	NA	2000	Magazine	Entertainment Weekly	MAG_Entertain	Movies	2008
4024984	scenes from several movies : the standard-definition versions of The	Lord of the Rings	; Return of the King and " The Phantom of	NA	2000	Magazine	PC World	MAG_Sci_Tech	NOW PLAYING: High-Def Movies	2008
4025527	their attention to fantasy literature like Harry Potter and The	Lord of the Rings	. But when Spider-Man bested two wizard movies and a	NA	2000	Magazine	TIME	MAG_News_Opin	Batmans Half Brothers.	2008
4025534	we all have . " Look at our fascination with	Lord of the Rings	and Harry Potter , " he says . " To	NA	2000	Magazine	Psychology Today	MAG_Sci_Tech	magical thinking	2008
4026052	servant to others . Like J. R. R. Tolkien 's	Lord of the Rings	, the Harry Potter novels and C. S. Lewis 's	NA	2000	Magazine	Christian Century	MAG_Religion	The enemy church	2008
4028387	in a sensor-covered suit . Nine years later , The	Lord of the Rings	advanced the technique to transform Andy Serkis into the unforgettable	NA	2000	Magazine	Entertainment Weekly	MAG_Entertain	The 25 Innovations That Changed Entertainment	2008
4051284	Fox knows the name of Gandalf 's horse in The	Lord of the Rings	, a trilogy she 's seen " a billion times	NA	2000	Magazine	Esquire	MAG_Women_Men	Good morning_ megan	2009
4051571	have two such scenes , on the DVD of The	Lord of the Rings	: The Return of the King and the Blu-ray of	NA	2000	Magazine	PC World	MAG_Sci_Tech	Blu-ray Players	2009
4051571	bombed in standard DVDs to 1080p : In both The	Lord of the Rings	: The Return of the King and The Phantom of	NA	2000	Magazine	PC World	MAG_Sci_Tech	Blu-ray Players	2009
4051571	n't upconvert standard DVDs well . Our DVD of The	Lord of the Rings	: The Return of the King looked contrasty and disappointing	NA	2000	Magazine	PC World	MAG_Sci_Tech	Blu-ray Players	2009
4051571	It did the worst on regular DVDs . In The	Lord of the Rings	: The Return of the King , the image (	NA	2000	Magazine	PC World	MAG_Sci_Tech	Blu-ray Players	2009
4051584	such as folds in a dark cloak in our The	Lord of the Rings	: Return of the King DVD test . But other	NA	2000	Magazine	PC World	MAG_Sci_Tech	46- and 47-Inch FLAT-SCREEN HDTVs	2009
4073440	Plus , Fandango tomorrow 's The Lovely Bones , from	Lord of the Rings	director Peter Jackson . It 's a little more touching	NA	2000	Magazine	Esquire	MAG_Women_Men	Things to do over the holidays : a calendar	2009
4073773	countries are catching on . New Zealand saw dozens of	Lord of the Rings	tour operators spring up once the epic trilogy hit theaters	NA	2000	Magazine	Newsweek	MAG_News_Opin	The Places Ive Seen	2009
4073773	spring up once the epic trilogy hit theaters . A	Lord of the Rings	Tours day trip includes a helicopter jaunt of various film	NA	2000	Magazine	Newsweek	MAG_News_Opin	The Places Ive Seen	2009
4073773	the trick . Film Tours : Traveling on Location The	Lord of the Rings	New Zealand Inspector Wallander Ystad , Sweden Notting Hill London	NA	2000	Magazine	Newsweek	MAG_News_Opin	The Places Ive Seen	2009
4074558	the fantasy genre , " Avatar , " the "	Lord of the Rings	" trilogy , the " Star Wars " films and	NA	2010	Magazine	America	MAG_Religion	THE MYSTICAL GAZE	2010
4074708	something surprising about you like that you 've seen the	Lord of the Rings	trilogy 12 times so they 'll see you as a	NA	2010	Magazine	Cosmopolitan	MAG_Women_Men	Clues That Tell You Hes Fertile (or Not)	2010
4082961	ministers I grew up with looked like Gandalf from The	Lord of the Rings	. But eventually I ran out of excuses . How	NA	2010	Magazine	Christian Century	MAG_Religion	Stand up for Jesus	2010
4105315	short order . So my mom said she saw and	Lord of the Rings	, so you have to take that with a grain	NA	2010	Magazine	Esquire	MAG_Women_Men	Welcome to Gosling Land	2011
4105916	<p> 3 Infinite Jest <p> David Foster Wallace 4 The	Lord of the Rings	trilogy J. R. R. Tolkien 5 Paradise Falls <p> Don	NA	2010	Magazine	Mens Health	MAG_Home_Health	Top 10 King-Size Reads	2011
4106515	Darth Vader sleeps with the fishes . ACTION <p> The	Lord of the Rings	: The Return of the King Gollum bites off Frodo	NA	2010	Magazine	Newsweek	MAG_News_Opin	Which Redux Is the Best?	2011
4106823	photorealistic movie character created using performance capture , in The	Lord of the Rings	2001 . What was the process ? We shot two	NA	2010	Magazine	Popular Mechanics	MAG_Sci_Tech	Method Aping	2011
4111718	, " he says . " Star Wars or The	Lord of the Rings	deal with great big Joseph myths , good and evil	NA	2010	Magazine	Rolling Stone	MAG_Entertain	MASTER OF THE GAME	2012
4111718	the moral ambiguity that keeps the show from becoming The	Lord of the Rings	. <p> But now , sitting in the sunshine at	NA	2010	Magazine	Rolling Stone	MAG_Entertain	MASTER OF THE GAME	2012
3027469	of wanted this to be The Grapes of Wrath meets	Lord of the Rings	, " says King . He feels The Stand "	NA	1990	News	USA Today	NEWS_Life	KINGS DOMAIN / Author takes his tale to ultimate end	1994
3035259	" Law and Order " Favorite book : " The	Lord of the Rings	, hearts , chess Worst investment : Mortgage fund ,	NA	1990	News	Washington Post	NEWS_Money	The Truth About Ric Edelman; Hes Unconventional. Hes Contrary. But When It Comes to Investing_ People Listen	1997
3054891	elevator was added for a character in J.R.R. Tolkien 's	Lord of the Rings	- is now painted on glass windows , instead of	NA	1990	News	Houston Chronicle	NEWS_Misc	Red beans &amp; rice;; After 20 years Treebeard^s remains popular spot on Market Square; 	1998
3050068	Bulworth . " Where He Will Be Seen : "	Lord of the Rings	: The Fellowship of the Rings " next year ,	NA	2000	News	San Francisco Chronicle	NEWS_Misc	Hollywood Stars: The Next Generation;; ; Their parents are successful actors_ but will they be?; 	2000
3017190	become Middle-earth . " The Hobbit " and " The	Lord of the Rings	" are among the most widely read and loved books	NA	2000	News	Christian Science Monitor	NEWS_Misc	Visit the birthplace of The Lord of the Rings	2001
3017190	read chapters of " The Hobbit " and " The	Lord of the Rings	" aloud to his fellow Inklings . The room is	NA	2000	News	Christian Science Monitor	NEWS_Misc	Visit the birthplace of The Lord of the Rings	2001
3017190	Road , where he twice typed out the entire "	Lord of the Rings	" while sitting on a bed in the attic .	NA	2000	News	Christian Science Monitor	NEWS_Misc	Visit the birthplace of The Lord of the Rings	2001
3017190	Child , talk turned naturally to the hugely ambitious "	Lord of the Rings	" movie , which opens Dec. 19 . " People	NA	2000	News	Christian Science Monitor	NEWS_Misc	Visit the birthplace of The Lord of the Rings	2001
3017190	endured listening to a BBC radio adaptation of " The	Lord of the Rings	. " When an American filmmaker inquired about making an	NA	2000	News	Christian Science Monitor	NEWS_Misc	Visit the birthplace of The Lord of the Rings	2001
3017191	fantasy books : " The Hobbit " and " The	Lord of the Rings	. " ' Picture writing ' came first Who invented	NA	2000	News	Christian Science Monitor	NEWS_Editorial	Inventing an alphabet_ real or pretend	2001
3017191	, a new movie version of Tolkien 's " The	Lord of the Rings	" will open . Keep an eye out for dwarf	NA	2000	News	Christian Science Monitor	NEWS_Editorial	Inventing an alphabet_ real or pretend	2001
3017191	Tolkien ( of " The Hobbit " and " The	Lord of the Rings	" fame ) wrote this Christmas greeting ( below )	NA	2000	News	Christian Science Monitor	NEWS_Editorial	Inventing an alphabet_ real or pretend	2001
3017206	the picture with " The Hobbit " and " The	Lord of the Rings	, " which were clearly among Rowling 's major models	NA	2000	News	Christian Science Monitor	NEWS_Life	Potter magic proves enchanting - but only	2001
3030582	changed the world of fantasy literature with his epic trilogy	Lord of the Rings	, died in 1973 . But the beings he conjured	NA	2000	News	USA Today	NEWS_Life	Return with us now...to the land of Tolkien	2001
3030591	exclaims . He still does n't , even as The	Lord of the Rings	: The Fellowship of the Ring opens Wednesday to a	NA	2000	News	USA Today	NEWS_Life	Middle-earth Down under	2001
3030591	, economic minister and , more recently , minister for	Lord of the Rings	, " We 've got to tell the New Zealand	NA	2000	News	USA Today	NEWS_Life	Middle-earth Down under	2001
3030591	into fantasy . " I have n't read ( The	Lord of the Rings	) , " the affable Mee says . " And	NA	2000	News	USA Today	NEWS_Life	Middle-earth Down under	2001
3030591	sheep and squawking ducks . He suspects that if The	Lord of the Rings	is the megahit it 's anticipated to be , it	NA	2000	News	USA Today	NEWS_Life	Middle-earth Down under	2001
3030592	the movie . " * The fantasy adventure : The	Lord of the Rings	: The Fellowship of the Ring ( Wednesday ) .	NA	2000	News	USA Today	NEWS_Life	Buzzing around Oscar	2001
3030592	* A Beautiful Mind * Black Hawk Down * The	Lord of the Rings	* And one of the following : Amelie , In	NA	2000	News	USA Today	NEWS_Life	Buzzing around Oscar	2001
3038225	and the invented worlds , and both Tolkien 's "	Lord of the Rings	" and " His Dark Materials " consist of one	NA	2000	News	Washington Post	NEWS_Life	The Last Word;	2001
3044031	Sorcerer 's Stone " opens Nov. 16 . " The	Lord of the Rings	: The Fellowship of the Ring , " the first	NA	2000	News	Atlanta Journal Constitution	NEWS_Life	Movies: WIZARDS_ HOBBITS AND MUHAMMAD ALI TO FILL THE SCREEN;THE GO GUIDE: Fall Arts &amp; Entertainment	2001
